id,name,url,type,equipment,mechanics,force_type,difficulty,overview,instructions,secondary_muscle,group,muscle,image_url
https://www.muscleandstrength.com/exercises/barbell-sumo-romanian-deadlift,barbell sumo romanian deadlift,https://www.muscleandstrength.com/exercises/barbell-sumo-romanian-deadlift,strength,barbell,compound,hinge (bilateral),beginner,"the barbell sumo romanian deadlift is a variation of the romanian deadlift and an exercise used to target the muscles of the hamstring complex, as well as the rest of the posterior chain.  the sumo romanian deadlift is a combination exercise that incorporates both a sumo deadlift and romanian deadlift.  the sumo portion of the barbell sumo romanian deadlift is seen in the feet and hand placement of the set up. the romanian deadlift portion is seen in the hip hinge movement pattern of the exercise.",position the bar over the top of your shoelaces and assume a wide stance (determined by your hip structure and limb length).  assume a double overhand grip directly underneath your shoulders and deadlift the weight into position at the top with the hips and knees locked out.  begin the rdl by pushing your hips back and hinging forward until the bar is just below knee height.  drive through the whole foot and focus on pushing the floor away.  return to the starting position and repeat for the desired number of repetitions.,"['latissimus dorsi', 'lower back', 'upper back', 'abs', 'traps', 'forearms', 'gluteus maximus']",quads,['hamstrings'],https://cdn.muscleandstrength.com/sites/default/files/sumo-barbell-rdl.jpg
https://www.muscleandstrength.com/exercises/dumbbell-upright-row.html,dumbbell upright row,https://www.muscleandstrength.com/exercises/dumbbell-upright-row.html,strength,dumbbell,compound,pull (bilateral),beginner,"the dumbbell upright row is an exercise used to build the muscles of the shoulder. it is a variation of the barbell upright row and mimics a lateral raise movement pattern.  upright rows are met with some controversy as many professionals view it as an exercise that promotes shoulder impingement. however, if performed appropriately it can be beneficial in targeting the shoulders to promote lean muscle growth .","select the desired weight from the rack and assume a shoulder width stance with a slightly narrower grip.  take a deep breath then pull the dumbbells directly up the front of your body to chest height, keeping them as close as possible.  slowly lower the dumbbells back to the starting position under control.  repeat for the desired number of repetitions.","['upper back', 'traps', 'biceps brachii']",ShouldWt,"['lateral deltoid', 'posterior deltoid', 'shoulders']",https://cdn.muscleandstrength.com/sites/default/files/dumbbell-upright-row-thumb.jpg
https://www.muscleandstrength.com/exercises/half-kneeling-banded-face-pull,half kneeling banded face pull,https://www.muscleandstrength.com/exercises/half-kneeling-banded-face-pull,strength,bands,isolation,pull (bilateral),beginner,"the half kneeling banded face pull is a variation of the face pull and an exercise used to target the muscles of the shoulders. in particular, the half kneeling banded face pull targets the rear deltoids.  the half kneeling banded face pull utilizes bands to provide accommodating resistance where the amount of resistance amplifies the closer you get to a complete contraction. also, by utilizing a half kneeling stance, you eliminate some of the need for the core to stabilize the body during the exercise.","assume a half kneeling position with the arms straight out in front of you utilizing a pronated grip.  inhale, and pull the band towards your face with the elbows high and wide.  slowly lower the band back to the starting position and repeat for the desired number of repetitions on both sides.","['upper back', 'abs']",ShouldWt,['shoulders'],https://cdn.muscleandstrength.com/sites/default/files/half-kneeling-banded-face-pull.jpg
https://www.muscleandstrength.com/exercises/wide-squat.html,wide squat,https://www.muscleandstrength.com/exercises/wide-squat.html,strength,barbell,compound,push,intermediate,,"set up for the wide squat by setting the barbell to just below shoulder height and loading the weight you want to use.  stand under the bar with your feet at about shoulder width apart.  position the bar so that it is resting on the muscles on the top of your back, not on the back of your neck. the bar should feel comfortable. if it doesn't, try adding some padding to the bar.  now take your hands over the back and grip the bar with a wide grip for stability.  you should now bend at the knees and straighten your back in preparation to take the weight off the rack.  move your feet apart, wide than shoulder width, with your toes pointing out slightly.  keeping your back straight and eyes up, push up through the legs and take the weight off the rack.  take a small step back and stabilize yourself.  keeping your eyes facing forwards, slowly lower your body down. don't lean forward as you come down. your buttocks should come out and drop straight down.  squat down until your thighs are parallel to the floor, and then slowly raise your body back up by pushing through your heels.  do not lock the knees out when you stand up, and then repeat the movement.","['hamstrings', 'lower back', 'calves', 'gluteus maximus']",quads,"['quadriceps', 'gluteus maximus']",https://cdn.muscleandstrength.com/sites/default/files/styles/400x250/public/field/image/exercise/widesquat1.jpg?itok=PPGcqymA
https://www.muscleandstrength.com/exercises/clean-and-jerk,clean & jerk,https://www.muscleandstrength.com/exercises/clean-and-jerk,olympic weightlifting,barbell,compound,push (bilateral),intermediate,"the clean & jerk is a full body exercise and is typically performed in olympic style weightlifting facilities.  it is a combination exercise which pairs the clean with the jerk. the clean movement is a pulling movement pattern and the jerk is a pushing movement pattern. the combination involves nearly every muscle group in the body.  olympic lifts, such as the clean & jerk, are very technically demanding and require a lot of practice prior to performing with any sort of significant weight.","position the bar over the knot on your shoelaces but not touching your shins.  setup with your feet in a shoulder width stance, toes pointed out slightly, and your hands slightly wider than shoulder width.  drop your hips and drive the chest up while looking forward.  keeping the bar close to your body, begin to push the floor away and shift your knees back.  as the bar passes your knees, shift your knees forward into a power position with your torso upright.  explosively jump straight up and shrug the bar aggressively.  as the bar passes your shoulders, rotate your elbows around the bar until they are facing forward.  drop underneath the bar into a squat and catch the clean on your shoulders in the front rack position with your hands outside of your shoulders.  stand up tall by extending the hips and knees.  reposition the hands if desired, to prepare for the jerk and drop the elbows to roughly 45 degrees..  dip slightly at the knees and then explode straight up as you press the bar overhead.  as the bar is still moving overhead, drop underneath and split the legs before catching the bar with arms locked out.  stand up by taking a small step with front foot and then the back foot before bringing the feet together.  drop the bar from overhead in a somewhat controlled fashion.  repeat for the desired number of repetitions.","['hamstrings', 'latissimus dorsi', 'calves', 'lower back', 'upper back', 'abs', 'adductors', 'shoulders', 'traps', 'biceps brachii', 'triceps brachii', 'forearms', 'gluteus maximus']",quads,['quadriceps'],https://cdn.muscleandstrength.com/sites/default/files/clean-jerk.jpg
https://www.muscleandstrength.com/exercises/one-arm-kettlebell-z-press,one arm kettlebell z press,https://www.muscleandstrength.com/exercises/one-arm-kettlebell-z-press,strength,kettle bells,compound,push (unilateral),beginner,"the one arm kettlebell z press is a variation of the z press and an exercise used to strengthen the muscles of the shoulder.  the z press in general takes the lower leg drive out of the movement, thus emphasizing the push through the shoulder to build shoulder muscle.  unilateral exercises, such as the one arm kettlebell z press, allow you to work each side of the body individually to build balanced strength and an aesthetic physique.",assume a seated position on the floor with your legs straight ahead and slightly open.  grasp a kettlebell with a neutral grip and curl it into a front racked position.  press the bell overhead until the shoulder reaches full flexion and the elbow is locked out.  slowly lower the kettlebell back to the starting position and repeat for the assigned number of repetitions.,"['traps', 'triceps brachii']",ShouldWt,['shoulders'],https://cdn.muscleandstrength.com/sites/default/files/one-arm-kettlebell-z-press.jpg
https://www.muscleandstrength.com/exercises/seated-cable-shrug.html,seated cable shrug,https://www.muscleandstrength.com/exercises/seated-cable-shrug.html,strength,cable,isolation,pull,beginner,,"set up for the seated cable shrug by attaching a v-bar to a low pulley cable machine.  select the amount of weight on the stack and sit down facing the machine with your feet about shoulder width apart. you can press your feet against the machine for stability.  grasp the bar with a neutral grip and keep your back straight.  keeping your arms out in front of your body, let your shoulders sag as far as possible. this is the starting position for the exercise.  slowly shrug your shoulders up as far as possible.  pause, and then slowly lower the weight back to the starting position.  repeat for desired reps.",[],traps,"['traps', 'trapezius-upper fibers']",https://cdn.muscleandstrength.com/sites/default/files/styles/400x250/public/field/image/exercise/seatedcableshrug1.jpg?itok=FaSyAAHJ
https://www.muscleandstrength.com/exercises/low-bar-back-squat,low bar back squat,https://www.muscleandstrength.com/exercises/low-bar-back-squat,strength,barbell,compound,push (bilateral),intermediate,the low bar back squat is a barbell back squat variation and an exercise used to target the muscles in the leg.  one will usually opt for the low bar back squat if their goal is to recruit the muscles of the posterior chain (glutes and hamstrings) more during the squat.  most people will be able to lift a heavier amount of weight when low bar back squatting simply because the tension is more evenly distributed between the muscles of the leg.,"position the bar just below shoulder level and adjust the safety stops right above knee height.  place your pinkies on the smooth ring of the barbell.  get under the bar and position at the top of your rear deltoids.  unrack the bar, take 2-3 steps back and position your feet at shoulder width.  take a deep breath, squeeze your elbows toward the middle of your body to get your upper back tight, and then try to drive them forward under the bar. there shouldn’t be much movement, it’s more about intent.  descend by simultaneously pushing the hips back and bending the knees.  once your thighs reach parallel with the floor, begin to reverse the movement.  keep your abs braced and drive your feet through the floor.  finish the lift by exhaling as you fully extend the hips and knees.","['hamstrings', 'calves', 'lower back', 'hip flexors', 'abs', 'adductors', 'gluteus maximus']",quads,['quadriceps'],https://cdn.muscleandstrength.com/sites/default/files/low-bar-backsquat.jpg
https://www.muscleandstrength.com/exercises/seated-dumbbell-reverse-curl,seated dumbbell reverse curl,https://www.muscleandstrength.com/exercises/seated-dumbbell-reverse-curl,strength,dumbbell,isolation,pull (bilateral),beginner,"the seated dumbbell reverse curl is a curl variation used to target the biceps and forearms.  by remaining seated during the seated dumbbell reverse curl, you eliminate the ability to arch your back and swing the weight up to the finishing position of the exercise. this provides a better isolation and contraction on the biceps.  performing curls utilizing a reverse grip, as seen in the seated dumbbell reverse curl, includes the forearms in the exercise to a far greater extent. and since you’re likely able to curl more weight than you can wrist roll, you’ll better stimulate the muscle fibers of the forearm to encourage more muscle growth.","position an adjustable bench at 90 degrees, select the desired weight from the rack, and assume an upright seated position.  using a pronated (palms down) grip, take a deep breath and curl the dumbbells towards your shoulders.  once the biceps are fully shortened, slowly lower the weight back to the starting position.  repeat for the desired number of repetitions.",['forearms'],ArmWt,['biceps brachii'],https://cdn.muscleandstrength.com/sites/default/files/seated-dumbbell-reverse-curl.jpg
https://www.muscleandstrength.com/exercises/smith-machine-one-leg-calf-raise.html,smith machine one leg calf raise,https://www.muscleandstrength.com/exercises/smith-machine-one-leg-calf-raise.html,strength,machine,isolation,push,beginner,,"set the bar on the smith machine to around shoulder height and rack up the weight you want to use.  grab a step or calf block and put it below the bar.  step up on the block and position your left foot in the center of the block with the ball of your foot on the edge.  hook your right foot around your left.  grasp the smith bar with a wide grip and position it across the top of your back muscles (not across the back of your neck).  push up to take the weight off the rack and slowly let your heel drop down as far as possible. this is the starting position.  slowly raise your left heel as far as you can off the floor.  squeeze the calf muscle, and then slowly lower your heel back to the starting position.  repeat for desired reps, and then repeat for the right leg.",[],CalfWt,"['tibialis anterior', 'calves', 'gastrocnemius']",https://cdn.muscleandstrength.com/sites/default/files/styles/400x250/public/field/image/exercise/onelegsmithmachinecalfraise1.jpg?itok=6hscY9fJ
https://www.muscleandstrength.com/exercises/lying-cable-upright-row.html,lying cable upright row,https://www.muscleandstrength.com/exercises/lying-cable-upright-row.html,strength,cable,compound,pull,intermediate,,"set up for the lying cable upright row by attaching a straight bar to a low pulley cable machine.  select the amount of weight on the stack and lie down facing the machine with your feet about shoulder width apart. you can press your feet against the machine for stability.  grasp the bar with an overhand grip (palms facing down), with your hands just inside shoulder width apart. rest the bar on your thighs with a slight bend in your elbows. this is the starting position for the exercise.  keeping your back straight, lift the bar straight up while keeping it as close to your body as possible (you should pull the bar up to around chest height - almost touching your chin).  pause, and then slowly lower the bar back to the starting position.  repeat for desired reps.",['biceps brachii'],traps,['traps'],https://cdn.muscleandstrength.com/sites/default/files/styles/400x250/public/field/image/exercise/lyingcableuprightrow1.jpg?itok=jI4vjyBI
https://www.muscleandstrength.com/exercises/one-leg-cable-calf-raise.html,one-leg cable calf raise,https://www.muscleandstrength.com/exercises/one-leg-cable-calf-raise.html,strength,cable,isolation,push,beginner,,"the one-leg cable calf raise can be done using a dip belt or by holding a rope or straight bar.   set up for the exercise by getting a step or block and placing it in front of a low pulley cable machine.  attach an extension and dip belt to the low pulley and select the weight you want to use on the stack.  step into the dip belt and position it around your waist comfortably.  step onto the block with your left foot. the ball of your foot should be on the edge.  then let your heel drop as far as possible without hitting the floor. this is the starting position.  slowly raise your heel as far as possible.  pause and squeeze the calf, and then slowly lower back to the starting position.  repeat for desired reps, and then repeat on the right leg.",[],CalfWt,"['tibialis anterior', 'calves', 'gastrocnemius']",https://cdn.muscleandstrength.com/sites/default/files/styles/400x250/public/field/image/exercise/onelegcablecalfraise1.jpg?itok=kaa4qfDa
https://www.muscleandstrength.com/exercises/overhead-barbell-shrug,overhead barbell shrug,https://www.muscleandstrength.com/exercises/overhead-barbell-shrug,strength,barbell,isolation,pull (bilateral),intermediate,"the overhead barbell shrug is a variation of the barbell shrug and is an exercise used to target the trapezius muscle.  the significant different in the exercise is it somewhat changes the shrug from a pulling exercise to a pushing exercise. by bringing the weight overhead during the overhead barbell shrug, you’ll be forced to push your traps up to move the weight as opposed to pulling them to move the weight.",unrack the bar in a front rack position and press overhead to lockout with a double overhand grip.  inhale and contract the traps to elevate the shoulders.  slowly lower the bar back to the starting position and repeat for the desired number of repetitions.,"['upper back', 'shoulders']",traps,"['traps', 'trapezius-upper fibers']",https://cdn.muscleandstrength.com/sites/default/files/overhead-barbell-shrug.jpg
https://www.muscleandstrength.com/exercises/single-leg-curl.html,single leg curl,https://www.muscleandstrength.com/exercises/single-leg-curl.html,strength,machine,isolation,pull,beginner,,"set up for the single leg curl by selecting the weight you want to use on the stack and adjusting the padding to suit your leg length.  lay face down on the machine. the padding should be positioned just above the back of your ankles. if it's higher than that, adjust the length.  tense up the hamstrings by taking the weight slightly off the stack. this is the starting position for the exercise.  squeeze the hamstrings and curl the weight up as far as possible using your left leg only.  squeeze the hamstring hard, and then slowly lower the weight back to the starting position.  repeat for desired reps and then repeat with your right leg.",[],quads,"['hamstrings', 'quadriceps', 'gluteus maximus']",https://cdn.muscleandstrength.com/sites/default/files/styles/400x250/public/field/image/exercise/singlelegcurl1.jpg?itok=DT42yiTZ
https://www.muscleandstrength.com/exercises/foam-rolling-posterior-calf,posterior calf foam rolling,https://www.muscleandstrength.com/exercises/foam-rolling-posterior-calf,smr,foam roll,isolation,compression,beginner,"foam rolling your posterior calves is a great way to warm up and cool down for your workout, especially if you plan to perform lower body exercises that require the calves to be more mobile.  when you foam roll the posterior calves, or any muscle group for that matter, you alleviate some of the tension that is built up during the day and your workouts.","in a seated position, place the lacrosse ball directly underneath your calf between your knee and foot.  support yourself using your hands and free leg. adjust pressure into the roller by applying more or less force through the forearms and knee.  slowly roll up and down the length of the hamstring while slightly rotating the leg periodically for 20-30 seconds.  repeat on the other side.",[],CalfWt,['calves'],https://cdn.muscleandstrength.com/sites/default/files/foam-rolling-posterior-calf.jpg
https://www.muscleandstrength.com/exercises/double-kettlebell-suitcase-deadlift,double kettlebell suitcase deadlift,https://www.muscleandstrength.com/exercises/double-kettlebell-suitcase-deadlift,strength,kettle bells,compound,hinge (bilateral),beginner,the double kettlebell suitcase deadlift is a variation of the kettlebell deadlift and an exercise used to target the muscles of the hamstrings.  the double kettlebell suitcase deadlift mimics the movement pattern of a straight leg deadlift . this is a great exercise if you’re looking to create a lot of stretch and tension on the hamstrings.,"position a kettlebell on either side of your feet and assume a hip width stance.  push your hips back and hinge forward until your torso is nearly parallel with the floor.  reach down and grasp each handle using a neutral grip.  drop your hips below your shoulders and ensure there is no slack in your arm.  drive through the whole foot and focus on pushing the floor away by extending the knees and hips.  once you have locked out the hips, reverse the movement by pushing the hips back and hinging forward.  return the kettlebells to the floor, reset, and repeat for the desired number of repetitions.","['latissimus dorsi', 'calves', 'lower back', 'upper back', 'abs', 'adductors', 'quadriceps', 'traps', 'forearms', 'gluteus maximus']",quads,['hamstrings'],https://cdn.muscleandstrength.com/sites/default/files/double-ketttlebell-suitcase-deadlift.jpg
https://www.muscleandstrength.com/exercises/single-leg-jump-rope,single leg jump rope,https://www.muscleandstrength.com/exercises/single-leg-jump-rope,conditioning,jump rope,compound,push (unilateral),beginner,"the single leg jump rope is a variation of the jump rope and a cardio exercise used to condition the entire body.  jumping rope in general requires and builds a lot of coordination, one of the most important components to human fitness.  unilateral exercises are excellent options for working one side of the body at a time to help build balanced strength and an aesthetic physique.  jump rope exercises, such as the single leg jump rope, are great calf building exercises as they provide a lot of repetition to the slow twitch muscle fibers of the calves and can be explosive by nature.","grasp a jump rope with the handles at your sides and the rope behind your heels.  rotate the wrists to generate velocity and help the rope revolve around the body.  as the rope moves toward your feet, hop with one leg to allow it to pass underneath.  repeat for the desired number of repetitions or time.",['forearms'],CalfWt,['calves'],https://cdn.muscleandstrength.com/sites/default/files/single-leg-jump-rope.jpg
https://www.muscleandstrength.com/exercises/deficit-deadlifts,deficit deadlift,https://www.muscleandstrength.com/exercises/deficit-deadlifts,strength,barbell,compound,hinge (bilateral),intermediate,"the deficit deadlift is a variation of the conventional deadlift . it is an exercise used to strengthen the entire posterior chain including the hamstrings, back, calves, glutes, and traps.  the deficit used when performing deficit deadlifts increases the range of motion during the exercise and thus increases the time under tension placed on the targeted muscle groups.","stand on a 1-2.5” platform which elevates your feet slightly off the floor.  position the bar over the top of your shoelaces and assume a hip width stance.  push your hips back and hinge forward until your torso is nearly parallel with the floor.  reach down and grasp the bar using a shoulder width, double overhand grip.  inhale and pull up slightly on the bar while allowing your hips to drop in a seesaw fashion. this phenomenon is commonly referred to as “pulling the slack out of the bar”.  as you drop the hips and pull up on the bar, set the lats (imagine you’re trying to squeeze oranges in your armpits) and ensure your armpits are positioned directly over the bar.  drive through the whole foot and focus on pushing the floor away.  ensure the bar tracks in a straight line as you extend the knees and hips.  once you have locked out the hips, reverse the movement by pushing the hips back and hinging forward.  return the bar to the floor, reset, and repeat for the desired number of repetitions.","['latissimus dorsi', 'calves', 'lower back', 'upper back', 'abs', 'adductors', 'quadriceps', 'traps', 'forearms', 'gluteus maximus']",quads,['hamstrings'],https://cdn.muscleandstrength.com/sites/default/files/conventional-deficit-deadlift.jpg
https://www.muscleandstrength.com/exercises/swiss-ball-crunch.html,exercise ball crunch,https://www.muscleandstrength.com/exercises/swiss-ball-crunch.html,strength,exercise ball,isolation,pull,intermediate,,"the exercise ball crunch is a great all round ab exercise. lower back support makes it ideal for those with lower back problems/injuries. sit on the exercise ball with your feet flat on the floor wider than shoulder with apart.  step forward with your feet allowing the exercise ball to roll back to your lower back.  touch the side of your head with the tips of your fingers. this is the start position.  crunching your abs, pull your torso up so your elbows are aiming for your knees.  squeeze the abs tight and pause.  then lower back to the start position.  repeat for desired reps.",[],abs,"['abs', 'rectus abdominis']",https://cdn.muscleandstrength.com/sites/default/files/styles/400x250/public/field/image/exercise/swissballcrunch1.jpg?itok=W6TaYnM8
https://www.muscleandstrength.com/exercises/sit-up.html,sit up,https://www.muscleandstrength.com/exercises/sit-up.html,strength,bodyweight,isolation,pull (bilateral),beginner,"the sit up is a classic abdominal exercise.  it’s rarely performed anymore, however, it’s still a very effective flexion based exercise for those looking to utilize it to target their core.  there are some risks involved in performing the sit up as opposed to crunches (or stability ball crunches ). the primary one being the common complaint of lower back pain.  one can perform sit ups as part of their ab workout or full body workout .","lay supine in a relaxed position with your knees up and hands across your chest.  exhale and squeeze your abs as you curl your upper body off the floor.  once your torso is perpendicular to the floor, slowly lower yourself back to the starting position.  complete for the assigned number of repetitions.",[],abs,"['obliques', 'abs', 'rectus abdominis']",https://cdn.muscleandstrength.com/sites/default/files/sit-up_0.jpg
https://www.muscleandstrength.com/exercises/decline-situp.html,decline sit up,https://www.muscleandstrength.com/exercises/decline-situp.html,strength,bodyweight,isolation,pull,beginner,,"set the decline bench to an angle of between 30 and 45 degrees (the more than angle, the harder the situps will be).  sit on the bench with your legs resting through the pads.  cross your arms across your chest and lean back until your back almost touches the bench.  raise yourself back up until your upper body is vertical, then lower again.",[],abs,"['obliques', 'abs', 'rectus abdominis']",https://cdn.muscleandstrength.com/sites/default/files/styles/400x250/public/field/image/exercise/declinesitup1.jpg?itok=I6qO2p5I
https://www.muscleandstrength.com/exercises/plank-to-hip-raise,plank to hip raise,https://www.muscleandstrength.com/exercises/plank-to-hip-raise,strength,bodyweight,compound,isometric,beginner,"the plank to hip raise is a variation of the plank exercise and an exercise used to strengthen the abdominal muscles.  the plank to hip raise works the abs through a few different force types. the first is obviously through isometrics while performing the plank.  then, it shifts to a pull movement as you contract the abs to pike your hips.",assume a kneeling position with your elbows resting slightly above your head on the floor.  extend each leg and maintain a hip width stance.  push your elbows into the floor and pike your hips.  lower your hips back to the starting position and repeat for the desired number of repetitions.,[],abs,['abs'],https://cdn.muscleandstrength.com/sites/default/files/plank-to-hip-raise.jpg
https://www.muscleandstrength.com/exercises/kettlebell-goblet-carry,kettlebell goblet carry,https://www.muscleandstrength.com/exercises/kettlebell-goblet-carry,strength,kettle bells,compound,isometric,beginner,"the kettlebell goblet carry is a variation of the farmers walk and a full body exercise primarily used to strengthen the muscles of the core, forearms, and traps.  the kettlebell goblet carry is part of the loaded carry exercise family tree, which are foundational strength movements that can be beneficial in anyone’s workout programs .",grasp a kettlebell by the horns at chest height with both hands.  maintain the position of the kettlebell at the chest and walk for a designated distance or amount of time.,"['hamstrings', 'lower back', 'upper back', 'abs', 'quadriceps', 'shoulders', 'traps']",ForeArmWt,['forearms'],https://cdn.muscleandstrength.com/sites/default/files/kettlebell-goblet-carry.jpg
https://www.muscleandstrength.com/exercises/abdominal-barbell-rollouts.html,abdominal barbell rollouts,https://www.muscleandstrength.com/exercises/abdominal-barbell-rollouts.html,strength,barbell,compound,n/a,intermediate,,"kneel on the floor/mat and grasp the barbell with a wider than shoulder width grip. you should have 5-10 lb plates loaded on each side of the barbell.  keeping your back and arms straight, slowly roll the barbell out in front of you until your arms are fully extended.  tense the abs and slowly roll the barbell back towards your knees.",['shoulders'],abs,['abs'],https://cdn.muscleandstrength.com/sites/default/files/styles/400x250/public/field/image/exercise/barbellrollouts1.jpg?itok=aFnmF293
https://www.muscleandstrength.com/exercises/one-arm-seated-neutral-dumbbell-wrist-curl.html,one arm seated neutral dumbbell wrist curl,https://www.muscleandstrength.com/exercises/one-arm-seated-neutral-dumbbell-wrist-curl.html,strength,dumbbell,isolation,pull,beginner,,"grasp a dumbbell using a neutral grip (palms facing in) and sit down on the end of a flat bench.  rest the back of your forearm on top of your inner thigh so that the wrist holding the dumbbell is just off the end of it.  bending only at the wrist, let the dumbbell drop as far as possible. you can rest your non-working arm in your lap for stability. this is the starting position for the exercise.  slowly raise the dumbbell up as far as possible squeezing the forearm muscles at the top of the movement.  pause, and then slowly lower the dumbbell back to the starting position.  repeat for desired reps.",[],ForeArmWt,['forearms'],https://cdn.muscleandstrength.com/sites/default/files/styles/400x250/public/field/image/exercise/neutralonearmseatedwristcurl1.jpg?itok=2rGF2Blk
https://www.muscleandstrength.com/exercises/lateral-lunge-to-drop-lunge,lateral lunge to drop lunge,https://www.muscleandstrength.com/exercises/lateral-lunge-to-drop-lunge,warmup,bodyweight,compound,dynamic stretching,beginner,"the lateral lunge to drop lunge is an exercise used to activate the muscles of the leg. it is a combination exercise that pairs a lateral lunge with a drop lunge .  the pairing efficiently targets the entire leg in a sagittal plane of motion often neglected by lifters. the lateral lunge to drop lunge can be used as part of a warm up, or as a burn out exercise at the end of your workouts .",stand in an upright position with your feet together and arms at your sides.  step laterally and sit back into your hip while you extend your opposite leg.  push back to your starting position by driving off the leg in flexion.  step back across your body at a 45 degree angle and descend until your back knee touches the floor.  push off the front leg and return to the starting position.  repeat for the desired number of repetitions on both sides.,"['calves', 'adductors', 'gluteus maximus']",quads,['quadriceps'],https://cdn.muscleandstrength.com/sites/default/files/lateral-lunge-to-drop-lunge.jpg
https://www.muscleandstrength.com/exercises/weighted-chest-dip.html,weighted chest dip,https://www.muscleandstrength.com/exercises/weighted-chest-dip.html,strength,other,compound,push,intermediate,,"the weighted chest dip is an awesome mass builder for the chest, shoulders, and triceps.   to set up, attach a weight belt to your waist and load the appropriate amount of weight.  grasp the dip bars with your palms facing in. if you can adjust the width of the bars, adjust them to slightly outside shoulder width to emphasize the chest more in the exercise.  jump up and take your bodyweight.  cross your legs at the ankles and lean forward.  keeping your elbows in, slowly lower your body until your shoulders are about level with your elbows.  pause, and then push back up to the starting position.  without locking out your elbows repeat the movement.","['triceps brachii', 'shoulders']",ChestWt,"['chest', 'pectoralis major-sternal']",https://cdn.muscleandstrength.com/sites/default/files/styles/400x250/public/field/image/exercise/weightedchestdip1.jpg?itok=5M3OwQkZ
https://www.muscleandstrength.com/exercises/overhead-tricep-extension.html,high pulley overhead tricep extension (rope extension),https://www.muscleandstrength.com/exercises/overhead-tricep-extension.html,strength,cable,isolation,push (bilateral),beginner,"the overhead rope tricep extension is a variation of the rope tricep extension and an exercise used to build the muscles of the triceps.  overhead tricep extension variations are especially good at targetting the long head of the triceps. the denser your long head muscle is, the overall larger the triceps appear.  well-built triceps also have a lot of positive carryover into your pressing movements such as bench press variations and shoulder press variations.  the overhead rope tricep extension can be included in your tricep workouts , upper body workouts, push workouts, and full body workouts .","attach a rope to a cable stack as high as possible and assume a standing position.  utilize a split stance, grasp the rope overhead with a neutral grip (palms facing), and lean forward by hinging at the hips.  initiate the movement by extending the elbows and flexing the triceps.  pull the rope downward until the elbows are almost locked out and then slowly lower under control back to the starting position.  repeat for the desired number of repetitions.",['abs'],triceps,['triceps brachii'],https://cdn.muscleandstrength.com/sites/default/files/overhead-rope-tricep-extension.jpg
https://www.muscleandstrength.com/exercises/reverse-grip-tricep-extension.html,reverse grip cable tricep extension,https://www.muscleandstrength.com/exercises/reverse-grip-tricep-extension.html,strength,cable,isolation,push (bilateral),beginner,the reverse grip tricep pushdown is a variation of the straight bar tricep pushdown and an exercise used to target the muscles of the triceps.  taking an underhand grip can minimize the involvement of the forearms and help place less stress on the elbows.,attach a straight bar to a cable stack as high as possible and assume a standing position.  grasp the straight bar with a supinated grip (palms facing up) and lean forward slightly by hinging at the hips.  initiate the movement by extending the elbows and flexing the triceps.  pull the handle downward until the elbows are almost locked out and then slowly lower under control back to the starting position.  repeat for the desired number of repetitions.,[],triceps,['triceps brachii'],https://cdn.muscleandstrength.com/sites/default/files/underhand-tricep-extension.jpg
https://www.muscleandstrength.com/exercises/ipsilateral-load-dumbbell-reverse-lunge,ipsilateral load dumbbell rear lunge,https://www.muscleandstrength.com/exercises/ipsilateral-load-dumbbell-reverse-lunge,strength,dumbbell,compound,push (unilateral),intermediate,the ipsilateral load dumbbell rear lunge is a dumbbell lunge variation and an exercise used to target the muscles of the quad as well as the rest of the muscles in the leg.  the ipsilateral load used in the ipsilateral load rear lunge provides a stability factor to the exercise and thus challenges the core.,set up with your feet shoulder width apart and hold a dumbbell in the same hand as the forward leg.  step back with one leg and allow both knees to bend simultaneously.  descend until the back knee touches the floor.  drive through the front foot and extend the knee as you stand up fully and return to the starting position.  repeat for the desired number of repetitions.,"['hamstrings', 'calves', 'upper back', 'abs', 'adductors', 'shoulders', 'traps', 'gluteus maximus']",quads,['quadriceps'],https://cdn.muscleandstrength.com/sites/default/files/dumbbell-reverse-lunge-ipsilateral-load.jpg
https://www.muscleandstrength.com/exercises/paused-barbell-bench-press,paused barbell bench press,https://www.muscleandstrength.com/exercises/paused-barbell-bench-press,strength,barbell,compound,push (bilateral),intermediate,"the paused barbell bench press is a variation of the barbell bench press used to build the muscles of the chest. the 1 second pause used during a paused barbell bench press adds an isometric factor to the lift.  the paused barbell bench press increases the time under tension of the chest muscles and trains explosiveness, as you’re required to press the weight after coming to a nearly dead stop.","lie flat on a bench and set your hands just outside of shoulder width.  set your shoulder blades by pinching them together and driving them into the bench.  take a deep breath and allow your spotter to help you with the lift off in order to maintain tightness through your upper back.  let the weight settle and ensure your upper back remains tight after lift off.  inhale and allow the bar to descend slowly by unlocking the elbows.  lower the bar in a straight line to the base of the sternum (breastbone) and pause on the chest for a 1 count.  push the bar back up in a straight line by pressing yourself into the bench, driving your feet into the floor for leg drive, and extending the elbows.  repeat for the desired number of repetitions.","['triceps brachii', 'shoulders']",ChestWt,"['pectoralis major-sternal', 'anterior deltoid', 'chest', 'pectoralis major-clavicular']",https://cdn.muscleandstrength.com/sites/default/files/paused-barbell-bench-press.jpg
